policy,step,helicopter,pad,x,y,z,phase,clearance_issued,clearance_delivered,message_age,slot_start,slot_end,clearance_version,decision,accepted,stale_rejected,conflict_step
delay_blind,74,4,1,9.0,8.5,2.5,landed,26,27,48,28,40,5,landed,1,0,1
delay_blind,74,5,2,7.0,10.8,4.0,landed,28,34,46,30,42,6,landed,1,0,1
delay_blind,74,6,0,5.045684932478435,8.274629152603145,1.2989410191512223,approach,38,40,36,40,52,7,accept_clearance,1,0,1
delay_blind,74,7,1,9.234906366710826,8.344277936290396,2.781833926714402,approach,40,45,34,42,54,8,accept_clearance,1,0,1
delay_blind,75,0,0,5.0,8.5,1.0,landed,10,11,65,12,24,1,landed,1,0,1
delay_blind,75,1,1,9.0,8.5,2.5,landed,12,17,63,14,26,2,landed,1,0,1
delay_blind,75,2,2,7.0,10.8,4.0,landed,14,14,61,16,28,3,landed,1,0,1
delay_blind,75,3,0,5.0,8.5,1.0,landed,24,28,51,26,38,4,landed,1,0,1
delay_blind,75,4,1,9.0,8.5,2.5,landed,26,27,49,28,40,5,landed,1,0,1
delay_blind,75,5,2,7.0,10.8,4.0,landed,28,34,47,30,42,6,landed,1,0,1
delay_blind,75,6,0,5.037461644632317,8.31519590513458,1.2451316357040023,approach,38,40,37,40,52,7,accept_clearance,1,0,1
delay_blind,75,7,1,9.192623220702878,8.372307907758126,2.7311038199058095,approach,40,45,35,42,54,8,accept_clearance,1,0,1
delay_blind,76,0,0,5.0,8.5,1.0,landed,10,11,66,12,24,1,landed,1,0,1
delay_blind,76,1,1,9.0,8.5,2.5,landed,12,17,64,14,26,2,landed,1,0,1
delay_blind,76,2,2,7.0,10.8,4.0,landed,14,14,62,16,28,3,landed,1,0,1
delay_blind,76,3,0,5.0,8.5,1.0,landed,24,28,52,26,38,4,landed,1,0,1
delay_blind,76,4,1,9.0,8.5,2.5,landed,26,27,50,28,40,5,landed,1,0,1
delay_blind,76,5,2,7.0,10.8,4.0,landed,28,34,48,30,42,6,landed,1,0,1
delay_blind,76,6,0,5.0307185485985,8.348460642210355,1.2010079412772818,approach,38,40,38,40,52,7,accept_clearance,1,0,1
delay_blind,76,7,1,9.157951040976359,8.395292484361663,2.689505132322764,approach,40,45,36,42,54,8,accept_clearance,1,0,1
delay_blind,77,0,0,5.0,8.5,1.0,landed,10,11,67,12,24,1,landed,1,0,1
delay_blind,77,1,1,9.0,8.5,2.5,landed,12,17,65,14,26,2,landed,1,0,1
delay_blind,77,2,2,7.0,10.8,4.0,landed,14,14,63,16,28,3,landed,1,0,1
delay_blind,77,3,0,5.0,8.5,1.0,landed,24,28,53,26,38,4,landed,1,0,1
delay_blind,77,4,1,9.0,8.5,2.5,landed,26,27,51,28,40,5,landed,1,0,1
delay_blind,77,5,2,7.0,10.8,4.0,landed,28,34,49,30,42,6,landed,1,0,1
delay_blind,77,6,0,5.02518920985077,8.375737726612492,1.164826511847371,approach,38,40,39,40,52,7,accept_clearance,1,0,1
delay_blind,77,7,1,9.129519853600614,8.414139837176563,2.6553942085046662,approach,40,45,37,42,54,8,accept_clearance,1,0,1
delay_blind,78,0,0,5.0,8.5,1.0,landed,10,11,68,12,24,1,landed,1,0,1
delay_blind,78,1,1,9.0,8.5,2.5,landed,12,17,66,14,26,2,landed,1,0,1
delay_blind,78,2,2,7.0,10.8,4.0,landed,14,14,64,16,28,3,landed,1,0,1
delay_blind,78,3,0,5.0,8.5,1.0,landed,24,28,54,26,38,4,landed,1,0,1
delay_blind,78,4,1,9.0,8.5,2.5,landed,26,27,52,28,40,5,landed,1,0,1
delay_blind,78,5,2,7.0,10.8,4.0,landed,28,34,50,30,42,6,landed,1,0,1
delay_blind,78,6,0,5.0,8.5,1.0,landed,38,40,40,40,52,7,landed,1,0,1
delay_blind,78,7,1,9.0,8.5,2.5,landed,40,45,38,42,54,8,landed,1,0,1
delay_blind,79,0,0,5.0,8.5,1.0,landed,10,11,69,12,24,1,landed,1,0,1
delay_blind,79,1,1,9.0,8.5,2.5,landed,12,17,67,14,26,2,landed,1,0,1
delay_blind,79,2,2,7.0,10.8,4.0,landed,14,14,65,16,28,3,landed,1,0,1
delay_blind,79,3,0,5.0,8.5,1.0,landed,24,28,55,26,38,4,landed,1,0,1
delay_blind,79,4,1,9.0,8.5,2.5,landed,26,27,53,28,40,5,landed,1,0,1
delay_blind,79,5,2,7.0,10.8,4.0,landed,28,34,51,30,42,6,landed,1,0,1
delay_blind,79,6,0,5.0,8.5,1.0,landed,38,40,41,40,52,7,landed,1,0,1
delay_blind,79,7,1,9.0,8.5,2.5,landed,40,45,39,42,54,8,landed,1,0,1
delay_blind,80,0,0,5.0,8.5,1.0,landed,10,11,70,12,24,1,landed,1,0,1
delay_blind,80,1,1,9.0,8.5,2.5,landed,12,17,68,14,26,2,landed,1,0,1
delay_blind,80,2,2,7.0,10.8,4.0,landed,14,14,66,16,28,3,landed,1,0,1
delay_blind,80,3,0,5.0,8.5,1.0,landed,24,28,56,26,38,4,landed,1,0,1
delay_blind,80,4,1,9.0,8.5,2.5,landed,26,27,54,28,40,5,landed,1,0,1
delay_blind,80,5,2,7.0,10.8,4.0,landed,28,34,52,30,42,6,landed,1,0,1
delay_blind,80,6,0,5.0,8.5,1.0,landed,38,40,42,40,52,7,landed,1,0,1
delay_blind,80,7,1,9.0,8.5,2.5,landed,40,45,40,42,54,8,landed,1,0,1
delay_blind,81,0,0,5.0,8.5,1.0,landed,10,11,71,12,24,1,landed,1,0,1
delay_blind,81,1,1,9.0,8.5,2.5,landed,12,17,69,14,26,2,landed,1,0,1
delay_blind,81,2,2,7.0,10.8,4.0,landed,14,14,67,16,28,3,landed,1,0,1
delay_blind,81,3,0,5.0,8.5,1.0,landed,24,28,57,26,38,4,landed,1,0,1
delay_blind,81,4,1,9.0,8.5,2.5,landed,26,27,55,28,40,5,landed,1,0,1
delay_blind,81,5,2,7.0,10.8,4.0,landed,28,34,53,30,42,6,landed,1,0,1
delay_blind,81,6,0,5.0,8.5,1.0,landed,38,40,43,40,52,7,landed,1,0,1
delay_blind,81,7,1,9.0,8.5,2.5,landed,40,45,41,42,54,8,landed,1,0,1
delay_blind,82,0,0,5.0,8.5,1.0,landed,10,11,72,12,24,1,landed,1,0,1
delay_blind,82,1,1,9.0,8.5,2.5,landed,12,17,70,14,26,2,landed,1,0,1
delay_blind,82,2,2,7.0,10.8,4.0,landed,14,14,68,16,28,3,landed,1,0,1
delay_blind,82,3,0,5.0,8.5,1.0,landed,24,28,58,26,38,4,landed,1,0,1
delay_blind,82,4,1,9.0,8.5,2.5,landed,26,27,56,28,40,5,landed,1,0,1
delay_blind,82,5,2,7.0,10.8,4.0,landed,28,34,54,30,42,6,landed,1,0,1
delay_blind,82,6,0,5.0,8.5,1.0,landed,38,40,44,40,52,7,landed,1,0,1
delay_blind,82,7,1,9.0,8.5,2.5,landed,40,45,42,42,54,8,landed,1,0,1
delay_blind,83,0,0,5.0,8.5,1.0,landed,10,11,73,12,24,1,landed,1,0,1
delay_blind,83,1,1,9.0,8.5,2.5,landed,12,17,71,14,26,2,landed,1,0,1
delay_blind,83,2,2,7.0,10.8,4.0,landed,14,14,69,16,28,3,landed,1,0,1
delay_blind,83,3,0,5.0,8.5,1.0,landed,24,28,59,26,38,4,landed,1,0,1
delay_blind,83,4,1,9.0,8.5,2.5,landed,26,27,57,28,40,5,landed,1,0,1
delay_blind,83,5,2,7.0,10.8,4.0,landed,28,34,55,30,42,6,landed,1,0,1
delay_blind,83,6,0,5.0,8.5,1.0,landed,38,40,45,40,52,7,landed,1,0,1
delay_blind,83,7,1,9.0,8.5,2.5,landed,40,45,43,42,54,8,landed,1,0,1
delay_blind,84,0,0,5.0,8.5,1.0,landed,10,11,74,12,24,1,landed,1,0,1
delay_blind,84,1,1,9.0,8.5,2.5,landed,12,17,72,14,26,2,landed,1,0,1
delay_blind,84,2,2,7.0,10.8,4.0,landed,14,14,70,16,28,3,landed,1,0,1
delay_blind,84,3,0,5.0,8.5,1.0,landed,24,28,60,26,38,4,landed,1,0,1
delay_blind,84,4,1,9.0,8.5,2.5,landed,26,27,58,28,40,5,landed,1,0,1
delay_blind,84,5,2,7.0,10.8,4.0,landed,28,34,56,30,42,6,landed,1,0,1
delay_blind,84,6,0,5.0,8.5,1.0,landed,38,40,46,40,52,7,landed,1,0,1
delay_blind,84,7,1,9.0,8.5,2.5,landed,40,45,44,42,54,8,landed,1,0,1
delay_blind,85,0,0,5.0,8.5,1.0,landed,10,11,75,12,24,1,landed,1,0,1
delay_blind,85,1,1,9.0,8.5,2.5,landed,12,17,73,14,26,2,landed,1,0,1
delay_blind,85,2,2,7.0,10.8,4.0,landed,14,14,71,16,28,3,landed,1,0,1
delay_blind,85,3,0,5.0,8.5,1.0,landed,24,28,61,26,38,4,landed,1,0,1
delay_blind,85,4,1,9.0,8.5,2.5,landed,26,27,59,28,40,5,landed,1,0,1
delay_blind,85,5,2,7.0,10.8,4.0,landed,28,34,57,30,42,6,landed,1,0,1
delay_blind,85,6,0,5.0,8.5,1.0,landed,38,40,47,40,52,7,landed,1,0,1
delay_blind,85,7,1,9.0,8.5,2.5,landed,40,45,45,42,54,8,landed,1,0,1
delay_blind,86,0,0,5.0,8.5,1.0,landed,10,11,76,12,24,1,landed,1,0,1
delay_blind,86,1,1,9.0,8.5,2.5,landed,12,17,74,14,26,2,landed,1,0,1
delay_blind,86,2,2,7.0,10.8,4.0,landed,14,14,72,16,28,3,landed,1,0,1
delay_blind,86,3,0,5.0,8.5,1.0,landed,24,28,62,26,38,4,landed,1,0,1
delay_blind,86,4,1,9.0,8.5,2.5,landed,26,27,60,28,40,5,landed,1,0,1
delay_blind,86,5,2,7.0,10.8,4.0,landed,28,34,58,30,42,6,landed,1,0,1
delay_blind,86,6,0,5.0,8.5,1.0,landed,38,40,48,40,52,7,landed,1,0,1
delay_blind,86,7,1,9.0,8.5,2.5,landed,40,45,46,42,54,8,landed,1,0,1
delay_blind,87,0,0,5.0,8.5,1.0,landed,10,11,77,12,24,1,landed,1,0,1
delay_blind,87,1,1,9.0,8.5,2.5,landed,12,17,75,14,26,2,landed,1,0,1
delay_blind,87,2,2,7.0,10.8,4.0,landed,14,14,73,16,28,3,landed,1,0,1
delay_blind,87,3,0,5.0,8.5,1.0,landed,24,28,63,26,38,4,landed,1,0,1
delay_blind,87,4,1,9.0,8.5,2.5,landed,26,27,61,28,40,5,landed,1,0,1
delay_blind,87,5,2,7.0,10.8,4.0,landed,28,34,59,30,42,6,landed,1,0,1
delay_blind,87,6,0,5.0,8.5,1.0,landed,38,40,49,40,52,7,landed,1,0,1
delay_blind,87,7,1,9.0,8.5,2.5,landed,40,45,47,42,54,8,landed,1,0,1
delay_blind,88,0,0,5.0,8.5,1.0,landed,10,11,78,12,24,1,landed,1,0,1
delay_blind,88,1,1,9.0,8.5,2.5,landed,12,17,76,14,26,2,landed,1,0,1
delay_blind,88,2,2,7.0,10.8,4.0,landed,14,14,74,16,28,3,landed,1,0,1
delay_blind,88,3,0,5.0,8.5,1.0,landed,24,28,64,26,38,4,landed,1,0,1
delay_blind,88,4,1,9.0,8.5,2.5,landed,26,27,62,28,40,5,landed,1,0,1
delay_blind,88,5,2,7.0,10.8,4.0,landed,28,34,60,30,42,6,landed,1,0,1
delay_blind,88,6,0,5.0,8.5,1.0,landed,38,40,50,40,52,7,landed,1,0,1
delay_blind,88,7,1,9.0,8.5,2.5,landed,40,45,48,42,54,8,landed,1,0,1
delay_blind,89,0,0,5.0,8.5,1.0,landed,10,11,79,12,24,1,landed,1,0,1
delay_blind,89,1,1,9.0,8.5,2.5,landed,12,17,77,14,26,2,landed,1,0,1
delay_blind,89,2,2,7.0,10.8,4.0,landed,14,14,75,16,28,3,landed,1,0,1
delay_blind,89,3,0,5.0,8.5,1.0,landed,24,28,65,26,38,4,landed,1,0,1
delay_blind,89,4,1,9.0,8.5,2.5,landed,26,27,63,28,40,5,landed,1,0,1
delay_blind,89,5,2,7.0,10.8,4.0,landed,28,34,61,30,42,6,landed,1,0,1
delay_blind,89,6,0,5.0,8.5,1.0,landed,38,40,51,40,52,7,landed,1,0,1
delay_blind,89,7,1,9.0,8.5,2.5,landed,40,45,49,42,54,8,landed,1,0,1
delay_blind,90,0,0,5.0,8.5,1.0,landed,10,11,80,12,24,1,landed,1,0,1
delay_blind,90,1,1,9.0,8.5,2.5,landed,12,17,78,14,26,2,landed,1,0,1
delay_blind,90,2,2,7.0,10.8,4.0,landed,14,14,76,16,28,3,landed,1,0,1
delay_blind,90,3,0,5.0,8.5,1.0,landed,24,28,66,26,38,4,landed,1,0,1
delay_blind,90,4,1,9.0,8.5,2.5,landed,26,27,64,28,40,5,landed,1,0,1
delay_blind,90,5,2,7.0,10.8,4.0,landed,28,34,62,30,42,6,landed,1,0,1
delay_blind,90,6,0,5.0,8.5,1.0,landed,38,40,52,40,52,7,landed,1,0,1
delay_blind,90,7,1,9.0,8.5,2.5,landed,40,45,50,42,54,8,landed,1,0,1
delay_blind,91,0,0,5.0,8.5,1.0,landed,10,11,81,12,24,1,landed,1,0,1
delay_blind,91,1,1,9.0,8.5,2.5,landed,12,17,79,14,26,2,landed,1,0,1
delay_blind,91,2,2,7.0,10.8,4.0,landed,14,14,77,16,28,3,landed,1,0,1
delay_blind,91,3,0,5.0,8.5,1.0,landed,24,28,67,26,38,4,landed,1,0,1
delay_blind,91,4,1,9.0,8.5,2.5,landed,26,27,65,28,40,5,landed,1,0,1
delay_blind,91,5,2,7.0,10.8,4.0,landed,28,34,63,30,42,6,landed,1,0,1
delay_blind,91,6,0,5.0,8.5,1.0,landed,38,40,53,40,52,7,landed,1,0,1
delay_blind,91,7,1,9.0,8.5,2.5,landed,40,45,51,42,54,8,landed,1,0,1
delay_blind,92,0,0,5.0,8.5,1.0,landed,10,11,82,12,24,1,landed,1,0,1
delay_blind,92,1,1,9.0,8.5,2.5,landed,12,17,80,14,26,2,landed,1,0,1
delay_blind,92,2,2,7.0,10.8,4.0,landed,14,14,78,16,28,3,landed,1,0,1
delay_blind,92,3,0,5.0,8.5,1.0,landed,24,28,68,26,38,4,landed,1,0,1
delay_blind,92,4,1,9.0,8.5,2.5,landed,26,27,66,28,40,5,landed,1,0,1
delay_blind,92,5,2,7.0,10.8,4.0,landed,28,34,64,30,42,6,landed,1,0,1
delay_blind,92,6,0,5.0,8.5,1.0,landed,38,40,54,40,52,7,landed,1,0,1
delay_blind,92,7,1,9.0,8.5,2.5,landed,40,45,52,42,54,8,landed,1,0,1
delay_blind,93,0,0,5.0,8.5,1.0,landed,10,11,83,12,24,1,landed,1,0,1
delay_blind,93,1,1,9.0,8.5,2.5,landed,12,17,81,14,26,2,landed,1,0,1
delay_blind,93,2,2,7.0,10.8,4.0,landed,14,14,79,16,28,3,landed,1,0,1
delay_blind,93,3,0,5.0,8.5,1.0,landed,24,28,69,26,38,4,landed,1,0,1
delay_blind,93,4,1,9.0,8.5,2.5,landed,26,27,67,28,40,5,landed,1,0,1
delay_blind,93,5,2,7.0,10.8,4.0,landed,28,34,65,30,42,6,landed,1,0,1
delay_blind,93,6,0,5.0,8.5,1.0,landed,38,40,55,40,52,7,landed,1,0,1
delay_blind,93,7,1,9.0,8.5,2.5,landed,40,45,53,42,54,8,landed,1,0,1
delay_blind,94,0,0,5.0,8.5,1.0,landed,10,11,84,12,24,1,landed,1,0,1
delay_blind,94,1,1,9.0,8.5,2.5,landed,12,17,82,14,26,2,landed,1,0,1
delay_blind,94,2,2,7.0,10.8,4.0,landed,14,14,80,16,28,3,landed,1,0,1
delay_blind,94,3,0,5.0,8.5,1.0,landed,24,28,70,26,38,4,landed,1,0,1
delay_blind,94,4,1,9.0,8.5,2.5,landed,26,27,68,28,40,5,landed,1,0,1
delay_blind,94,5,2,7.0,10.8,4.0,landed,28,34,66,30,42,6,landed,1,0,1
delay_blind,94,6,0,5.0,8.5,1.0,landed,38,40,56,40,52,7,landed,1,0,1
delay_blind,94,7,1,9.0,8.5,2.5,landed,40,45,54,42,54,8,landed,1,0,1
delay_blind,95,0,0,5.0,8.5,1.0,landed,10,11,85,12,24,1,landed,1,0,1
delay_blind,95,1,1,9.0,8.5,2.5,landed,12,17,83,14,26,2,landed,1,0,1
delay_blind,95,2,2,7.0,10.8,4.0,landed,14,14,81,16,28,3,landed,1,0,1
delay_blind,95,3,0,5.0,8.5,1.0,landed,24,28,71,26,38,4,landed,1,0,1
delay_blind,95,4,1,9.0,8.5,2.5,landed,26,27,69,28,40,5,landed,1,0,1
delay_blind,95,5,2,7.0,10.8,4.0,landed,28,34,67,30,42,6,landed,1,0,1
delay_blind,95,6,0,5.0,8.5,1.0,landed,38,40,57,40,52,7,landed,1,0,1
delay_blind,95,7,1,9.0,8.5,2.5,landed,40,45,55,42,54,8,landed,1,0,1
delay_blind,96,0,0,5.0,8.5,1.0,landed,10,11,86,12,24,1,landed,1,0,1
delay_blind,96,1,1,9.0,8.5,2.5,landed,12,17,84,14,26,2,landed,1,0,1
delay_blind,96,2,2,7.0,10.8,4.0,landed,14,14,82,16,28,3,landed,1,0,1
delay_blind,96,3,0,5.0,8.5,1.0,landed,24,28,72,26,38,4,landed,1,0,1
delay_blind,96,4,1,9.0,8.5,2.5,landed,26,27,70,28,40,5,landed,1,0,1
delay_blind,96,5,2,7.0,10.8,4.0,landed,28,34,68,30,42,6,landed,1,0,1
delay_blind,96,6,0,5.0,8.5,1.0,landed,38,40,58,40,52,7,landed,1,0,1
delay_blind,96,7,1,9.0,8.5,2.5,landed,40,45,56,42,54,8,landed,1,0,1
delay_blind,97,0,0,5.0,8.5,1.0,landed,10,11,87,12,24,1,landed,1,0,1
delay_blind,97,1,1,9.0,8.5,2.5,landed,12,17,85,14,26,2,landed,1,0,1
delay_blind,97,2,2,7.0,10.8,4.0,landed,14,14,83,16,28,3,landed,1,0,1
delay_blind,97,3,0,5.0,8.5,1.0,landed,24,28,73,26,38,4,landed,1,0,1
delay_blind,97,4,1,9.0,8.5,2.5,landed,26,27,71,28,40,5,landed,1,0,1
delay_blind,97,5,2,7.0,10.8,4.0,landed,28,34,69,30,42,6,landed,1,0,1
delay_blind,97,6,0,5.0,8.5,1.0,landed,38,40,59,40,52,7,landed,1,0,1
delay_blind,97,7,1,9.0,8.5,2.5,landed,40,45,57,42,54,8,landed,1,0,1
delay_blind,98,0,0,5.0,8.5,1.0,landed,10,11,88,12,24,1,landed,1,0,1
delay_blind,98,1,1,9.0,8.5,2.5,landed,12,17,86,14,26,2,landed,1,0,1
delay_blind,98,2,2,7.0,10.8,4.0,landed,14,14,84,16,28,3,landed,1,0,1
delay_blind,98,3,0,5.0,8.5,1.0,landed,24,28,74,26,38,4,landed,1,0,1
delay_blind,98,4,1,9.0,8.5,2.5,landed,26,27,72,28,40,5,landed,1,0,1
delay_blind,98,5,2,7.0,10.8,4.0,landed,28,34,70,30,42,6,landed,1,0,1
delay_blind,98,6,0,5.0,8.5,1.0,landed,38,40,60,40,52,7,landed,1,0,1
delay_blind,98,7,1,9.0,8.5,2.5,landed,40,45,58,42,54,8,landed,1,0,1
delay_blind,99,0,0,5.0,8.5,1.0,landed,10,11,89,12,24,1,landed,1,0,1
delay_blind,99,1,1,9.0,8.5,2.5,landed,12,17,87,14,26,2,landed,1,0,1
delay_blind,99,2,2,7.0,10.8,4.0,landed,14,14,85,16,28,3,landed,1,0,1
delay_blind,99,3,0,5.0,8.5,1.0,landed,24,28,75,26,38,4,landed,1,0,1
delay_blind,99,4,1,9.0,8.5,2.5,landed,26,27,73,28,40,5,landed,1,0,1
delay_blind,99,5,2,7.0,10.8,4.0,landed,28,34,71,30,42,6,landed,1,0,1
delay_blind,99,6,0,5.0,8.5,1.0,landed,38,40,61,40,52,7,landed,1,0,1
delay_blind,99,7,1,9.0,8.5,2.5,landed,40,45,59,42,54,8,landed,1,0,1
delay_blind,100,0,0,5.0,8.5,1.0,landed,10,11,90,12,24,1,landed,1,0,1
delay_blind,100,1,1,9.0,8.5,2.5,landed,12,17,88,14,26,2,landed,1,0,1
delay_blind,100,2,2,7.0,10.8,4.0,landed,14,14,86,16,28,3,landed,1,0,1
delay_blind,100,3,0,5.0,8.5,1.0,landed,24,28,76,26,38,4,landed,1,0,1
delay_blind,100,4,1,9.0,8.5,2.5,landed,26,27,74,28,40,5,landed,1,0,1
delay_blind,100,5,2,7.0,10.8,4.0,landed,28,34,72,30,42,6,landed,1,0,1
delay_blind,100,6,0,5.0,8.5,1.0,landed,38,40,62,40,52,7,landed,1,0,1
delay_blind,100,7,1,9.0,8.5,2.5,landed,40,45,60,42,54,8,landed,1,0,1
delay_blind,101,0,0,5.0,8.5,1.0,landed,10,11,91,12,24,1,landed,1,0,1
delay_blind,101,1,1,9.0,8.5,2.5,landed,12,17,89,14,26,2,landed,1,0,1
delay_blind,101,2,2,7.0,10.8,4.0,landed,14,14,87,16,28,3,landed,1,0,1
delay_blind,101,3,0,5.0,8.5,1.0,landed,24,28,77,26,38,4,landed,1,0,1
delay_blind,101,4,1,9.0,8.5,2.5,landed,26,27,75,28,40,5,landed,1,0,1
delay_blind,101,5,2,7.0,10.8,4.0,landed,28,34,73,30,42,6,landed,1,0,1
delay_blind,101,6,0,5.0,8.5,1.0,landed,38,40,63,40,52,7,landed,1,0,1
delay_blind,101,7,1,9.0,8.5,2.5,landed,40,45,61,42,54,8,landed,1,0,1
delay_blind,102,0,0,5.0,8.5,1.0,landed,10,11,92,12,24,1,landed,1,0,1
delay_blind,102,1,1,9.0,8.5,2.5,landed,12,17,90,14,26,2,landed,1,0,1
delay_blind,102,2,2,7.0,10.8,4.0,landed,14,14,88,16,28,3,landed,1,0,1
delay_blind,102,3,0,5.0,8.5,1.0,landed,24,28,78,26,38,4,landed,1,0,1
delay_blind,102,4,1,9.0,8.5,2.5,landed,26,27,76,28,40,5,landed,1,0,1
delay_blind,102,5,2,7.0,10.8,4.0,landed,28,34,74,30,42,6,landed,1,0,1
delay_blind,102,6,0,5.0,8.5,1.0,landed,38,40,64,40,52,7,landed,1,0,1
delay_blind,102,7,1,9.0,8.5,2.5,landed,40,45,62,42,54,8,landed,1,0,1
delay_blind,103,0,0,5.0,8.5,1.0,landed,10,11,93,12,24,1,landed,1,0,1
delay_blind,103,1,1,9.0,8.5,2.5,landed,12,17,91,14,26,2,landed,1,0,1
delay_blind,103,2,2,7.0,10.8,4.0,landed,14,14,89,16,28,3,landed,1,0,1
delay_blind,103,3,0,5.0,8.5,1.0,landed,24,28,79,26,38,4,landed,1,0,1
delay_blind,103,4,1,9.0,8.5,2.5,landed,26,27,77,28,40,5,landed,1,0,1
delay_blind,103,5,2,7.0,10.8,4.0,landed,28,34,75,30,42,6,landed,1,0,1
delay_blind,103,6,0,5.0,8.5,1.0,landed,38,40,65,40,52,7,landed,1,0,1
delay_blind,103,7,1,9.0,8.5,2.5,landed,40,45,63,42,54,8,landed,1,0,1
delay_blind,104,0,0,5.0,8.5,1.0,landed,10,11,94,12,24,1,landed,1,0,1
delay_blind,104,1,1,9.0,8.5,2.5,landed,12,17,92,14,26,2,landed,1,0,1
delay_blind,104,2,2,7.0,10.8,4.0,landed,14,14,90,16,28,3,landed,1,0,1
delay_blind,104,3,0,5.0,8.5,1.0,landed,24,28,80,26,38,4,landed,1,0,1
delay_blind,104,4,1,9.0,8.5,2.5,landed,26,27,78,28,40,5,landed,1,0,1
delay_blind,104,5,2,7.0,10.8,4.0,landed,28,34,76,30,42,6,landed,1,0,1
delay_blind,104,6,0,5.0,8.5,1.0,landed,38,40,66,40,52,7,landed,1,0,1
delay_blind,104,7,1,9.0,8.5,2.5,landed,40,45,64,42,54,8,landed,1,0,1
delay_blind,105,0,0,5.0,8.5,1.0,landed,10,11,95,12,24,1,landed,1,0,1
delay_blind,105,1,1,9.0,8.5,2.5,landed,12,17,93,14,26,2,landed,1,0,1
delay_blind,105,2,2,7.0,10.8,4.0,landed,14,14,91,16,28,3,landed,1,0,1
delay_blind,105,3,0,5.0,8.5,1.0,landed,24,28,81,26,38,4,landed,1,0,1
delay_blind,105,4,1,9.0,8.5,2.5,landed,26,27,79,28,40,5,landed,1,0,1
delay_blind,105,5,2,7.0,10.8,4.0,landed,28,34,77,30,42,6,landed,1,0,1
delay_blind,105,6,0,5.0,8.5,1.0,landed,38,40,67,40,52,7,landed,1,0,1
delay_blind,105,7,1,9.0,8.5,2.5,landed,40,45,65,42,54,8,landed,1,0,1
delay_blind,106,0,0,5.0,8.5,1.0,landed,10,11,96,12,24,1,landed,1,0,1
delay_blind,106,1,1,9.0,8.5,2.5,landed,12,17,94,14,26,2,landed,1,0,1
delay_blind,106,2,2,7.0,10.8,4.0,landed,14,14,92,16,28,3,landed,1,0,1
delay_blind,106,3,0,5.0,8.5,1.0,landed,24,28,82,26,38,4,landed,1,0,1
delay_blind,106,4,1,9.0,8.5,2.5,landed,26,27,80,28,40,5,landed,1,0,1
delay_blind,106,5,2,7.0,10.8,4.0,landed,28,34,78,30,42,6,landed,1,0,1
delay_blind,106,6,0,5.0,8.5,1.0,landed,38,40,68,40,52,7,landed,1,0,1
delay_blind,106,7,1,9.0,8.5,2.5,landed,40,45,66,42,54,8,landed,1,0,1
delay_blind,107,0,0,5.0,8.5,1.0,landed,10,11,97,12,24,1,landed,1,0,1
delay_blind,107,1,1,9.0,8.5,2.5,landed,12,17,95,14,26,2,landed,1,0,1
delay_blind,107,2,2,7.0,10.8,4.0,landed,14,14,93,16,28,3,landed,1,0,1
delay_blind,107,3,0,5.0,8.5,1.0,landed,24,28,83,26,38,4,landed,1,0,1
delay_blind,107,4,1,9.0,8.5,2.5,landed,26,27,81,28,40,5,landed,1,0,1
delay_blind,107,5,2,7.0,10.8,4.0,landed,28,34,79,30,42,6,landed,1,0,1
delay_blind,107,6,0,5.0,8.5,1.0,landed,38,40,69,40,52,7,landed,1,0,1
delay_blind,107,7,1,9.0,8.5,2.5,landed,40,45,67,42,54,8,landed,1,0,1
delay_blind,108,0,0,5.0,8.5,1.0,landed,10,11,98,12,24,1,landed,1,0,1
delay_blind,108,1,1,9.0,8.5,2.5,landed,12,17,96,14,26,2,landed,1,0,1
delay_blind,108,2,2,7.0,10.8,4.0,landed,14,14,94,16,28,3,landed,1,0,1
delay_blind,108,3,0,5.0,8.5,1.0,landed,24,28,84,26,38,4,landed,1,0,1
delay_blind,108,4,1,9.0,8.5,2.5,landed,26,27,82,28,40,5,landed,1,0,1
delay_blind,108,5,2,7.0,10.8,4.0,landed,28,34,80,30,42,6,landed,1,0,1
delay_blind,108,6,0,5.0,8.5,1.0,landed,38,40,70,40,52,7,landed,1,0,1
delay_blind,108,7,1,9.0,8.5,2.5,landed,40,45,68,42,54,8,landed,1,0,1
delay_blind,109,0,0,5.0,8.5,1.0,landed,10,11,99,12,24,1,landed,1,0,1
delay_blind,109,1,1,9.0,8.5,2.5,landed,12,17,97,14,26,2,landed,1,0,1
delay_blind,109,2,2,7.0,10.8,4.0,landed,14,14,95,16,28,3,landed,1,0,1
delay_blind,109,3,0,5.0,8.5,1.0,landed,24,28,85,26,38,4,landed,1,0,1
delay_blind,109,4,1,9.0,8.5,2.5,landed,26,27,83,28,40,5,landed,1,0,1
delay_blind,109,5,2,7.0,10.8,4.0,landed,28,34,81,30,42,6,landed,1,0,1
delay_blind,109,6,0,5.0,8.5,1.0,landed,38,40,71,40,52,7,landed,1,0,1
delay_blind,109,7,1,9.0,8.5,2.5,landed,40,45,69,42,54,8,landed,1,0,1
delay_blind,110,0,0,5.0,8.5,1.0,landed,10,11,100,12,24,1,landed,1,0,1
delay_blind,110,1,1,9.0,8.5,2.5,landed,12,17,98,14,26,2,landed,1,0,1
delay_blind,110,2,2,7.0,10.8,4.0,landed,14,14,96,16,28,3,landed,1,0,1
